source_id,target_id,relationship_type
CVE-2024-21916,CWE-119,IS_INSTANCE_OF
CVE-2024-21917,CWE-347,IS_INSTANCE_OF
CVE-2024-21918,CWE-416,IS_INSTANCE_OF
CVE-2024-21919,CWE-824,IS_INSTANCE_OF
CVE-2024-21920,CWE-125,IS_INSTANCE_OF
CVE-2024-21937,CWE-276,IS_INSTANCE_OF
CVE-2024-21938,CWE-276,IS_INSTANCE_OF
CVE-2024-21939,CWE-276,IS_INSTANCE_OF
CVE-2024-21945,CWE-276,IS_INSTANCE_OF
CVE-2024-21946,CWE-276,IS_INSTANCE_OF
CVE-2024-21957,CWE-276,IS_INSTANCE_OF
CVE-2024-21958,CWE-276,IS_INSTANCE_OF
CVE-2024-21980,CWE-787,IS_INSTANCE_OF
CVE-2024-21984,CWE-79,IS_INSTANCE_OF
CVE-2024-21987,CWE-863,IS_INSTANCE_OF
CVE-2024-21988,CWE-347,IS_INSTANCE_OF
CVE-2024-21990,CWE-798,IS_INSTANCE_OF
CVE-2024-22006,CWE-125,IS_INSTANCE_OF
CVE-2024-22011,CWE-125,IS_INSTANCE_OF
CVE-2024-22012,CWE-787,IS_INSTANCE_OF
CVE-2024-22016,CWE-732,IS_INSTANCE_OF
CVE-2024-2202,CWE-79,IS_INSTANCE_OF
CVE-2024-22023,CWE-476,IS_INSTANCE_OF
CVE-2024-22024,CWE-611,IS_INSTANCE_OF
CVE-2024-22027,CWE-20,IS_INSTANCE_OF
CVE-2024-22029,CWE-732,IS_INSTANCE_OF
CVE-2024-22029,CWE-732,IS_INSTANCE_OF
CVE-2024-22032,CWE-200,IS_INSTANCE_OF
CVE-2024-22033,CWE-78,IS_INSTANCE_OF
CVE-2024-22036,CWE-269,IS_INSTANCE_OF
CVE-2024-22037,CWE-497,IS_INSTANCE_OF
CVE-2024-22038,CWE-59,IS_INSTANCE_OF
CVE-2024-22047,CWE-362,IS_INSTANCE_OF
CVE-2024-22048,CWE-79,IS_INSTANCE_OF
CVE-2024-22049,CWE-668,IS_INSTANCE_OF
CVE-2024-22050,CWE-22,IS_INSTANCE_OF
CVE-2024-22051,CWE-190,IS_INSTANCE_OF
CVE-2024-22052,CWE-476,IS_INSTANCE_OF
CVE-2024-22053,CWE-787,IS_INSTANCE_OF
CVE-2024-22062,CWE-276,IS_INSTANCE_OF
CVE-2024-22063,CWE-1236,IS_INSTANCE_OF
CVE-2024-22064,CWE-665,IS_INSTANCE_OF
CVE-2024-22065,CWE-78,IS_INSTANCE_OF
CVE-2024-22066,CWE-294,IS_INSTANCE_OF
CVE-2024-22068,CWE-521,IS_INSTANCE_OF
CVE-2024-22075,CWE-79,IS_INSTANCE_OF
CVE-2024-22083,CWE-798,IS_INSTANCE_OF
CVE-2024-22086,CWE-787,IS_INSTANCE_OF
CVE-2024-22087,CWE-787,IS_INSTANCE_OF
CVE-2024-22088,CWE-416,IS_INSTANCE_OF
CVE-2024-22091,CWE-770,IS_INSTANCE_OF
CVE-2024-22092,CWE-290,IS_INSTANCE_OF
CVE-2024-22093,CWE-77,IS_INSTANCE_OF
CVE-2024-22096,CWE-22,IS_INSTANCE_OF
CVE-2024-22098,CWE-416,IS_INSTANCE_OF
CVE-2024-22099,CWE-476,IS_INSTANCE_OF
CVE-2024-22103,CWE-787,IS_INSTANCE_OF
CVE-2024-22104,CWE-787,IS_INSTANCE_OF
CVE-2024-22107,CWE-77,IS_INSTANCE_OF
CVE-2024-22108,CWE-89,IS_INSTANCE_OF
CVE-2024-22113,CWE-601,IS_INSTANCE_OF
CVE-2024-22114,CWE-281,IS_INSTANCE_OF
CVE-2024-22116,CWE-94,IS_INSTANCE_OF
CVE-2024-22119,CWE-79,IS_INSTANCE_OF
CVE-2024-2212,CWE-787,IS_INSTANCE_OF
CVE-2024-2212,CWE-190,IS_INSTANCE_OF
CVE-2024-22121,CWE-281,IS_INSTANCE_OF
CVE-2024-22122,CWE-77,IS_INSTANCE_OF
CVE-2024-22123,CWE-94,IS_INSTANCE_OF
CVE-2024-22130,CWE-79,IS_INSTANCE_OF
CVE-2024-22131,CWE-94,IS_INSTANCE_OF
CVE-2024-2214,CWE-129,IS_INSTANCE_OF
CVE-2024-22140,CWE-352,IS_INSTANCE_OF
CVE-2024-22143,CWE-352,IS_INSTANCE_OF
CVE-2024-22145,CWE-269,IS_INSTANCE_OF
CVE-2024-22146,CWE-79,IS_INSTANCE_OF
CVE-2024-22150,CWE-79,IS_INSTANCE_OF
CVE-2024-22153,CWE-79,IS_INSTANCE_OF
CVE-2024-22158,CWE-79,IS_INSTANCE_OF
CVE-2024-22159,CWE-79,IS_INSTANCE_OF
CVE-2024-22160,CWE-79,IS_INSTANCE_OF
CVE-2024-22161,CWE-79,IS_INSTANCE_OF
CVE-2024-22162,CWE-79,IS_INSTANCE_OF
CVE-2024-22163,CWE-79,IS_INSTANCE_OF
CVE-2024-22164,CWE-770,IS_INSTANCE_OF
CVE-2024-22177,CWE-281,IS_INSTANCE_OF
CVE-2024-2218,CWE-79,IS_INSTANCE_OF
CVE-2024-22180,CWE-416,IS_INSTANCE_OF
CVE-2024-22181,CWE-787,IS_INSTANCE_OF
CVE-2024-22184,CWE-427,IS_INSTANCE_OF
CVE-2024-22195,CWE-79,IS_INSTANCE_OF
CVE-2024-2220,CWE-79,IS_INSTANCE_OF
CVE-2024-22201,CWE-770,IS_INSTANCE_OF
CVE-2024-22211,CWE-190,IS_INSTANCE_OF
CVE-2024-22213,CWE-79,IS_INSTANCE_OF
CVE-2024-22217,CWE-918,IS_INSTANCE_OF
CVE-2024-22221,CWE-89,IS_INSTANCE_OF
CVE-2024-22222,CWE-78,IS_INSTANCE_OF
CVE-2024-22223,CWE-78,IS_INSTANCE_OF
CVE-2024-22224,CWE-78,IS_INSTANCE_OF
CVE-2024-22225,CWE-78,IS_INSTANCE_OF
CVE-2024-22226,CWE-22,IS_INSTANCE_OF
CVE-2024-22227,CWE-78,IS_INSTANCE_OF
CVE-2024-22228,CWE-78,IS_INSTANCE_OF
CVE-2024-22229,CWE-116,IS_INSTANCE_OF
CVE-2024-2223,CWE-697,IS_INSTANCE_OF
CVE-2024-22230,CWE-79,IS_INSTANCE_OF
CVE-2024-22236,CWE-732,IS_INSTANCE_OF
CVE-2024-22237,CWE-269,IS_INSTANCE_OF
CVE-2024-22238,CWE-79,IS_INSTANCE_OF
CVE-2024-22239,CWE-269,IS_INSTANCE_OF
CVE-2024-22240,CWE-552,IS_INSTANCE_OF
CVE-2024-22241,CWE-79,IS_INSTANCE_OF
CVE-2024-22244,CWE-601,IS_INSTANCE_OF
CVE-2024-22252,CWE-416,IS_INSTANCE_OF
CVE-2024-2226,CWE-79,IS_INSTANCE_OF
CVE-2024-22261,CWE-89,IS_INSTANCE_OF
CVE-2024-22267,CWE-416,IS_INSTANCE_OF
CVE-2024-22268,CWE-787,IS_INSTANCE_OF
CVE-2024-22273,CWE-125,IS_INSTANCE_OF
CVE-2024-22273,CWE-787,IS_INSTANCE_OF
CVE-2024-22277,CWE-79,IS_INSTANCE_OF
CVE-2024-22279,CWE-444,IS_INSTANCE_OF
CVE-2024-22280,CWE-89,IS_INSTANCE_OF
CVE-2024-22282,CWE-79,IS_INSTANCE_OF
CVE-2024-22285,CWE-352,IS_INSTANCE_OF
CVE-2024-22286,CWE-79,IS_INSTANCE_OF
CVE-2024-22289,CWE-79,IS_INSTANCE_OF
CVE-2024-22291,CWE-352,IS_INSTANCE_OF
CVE-2024-22292,CWE-79,IS_INSTANCE_OF
CVE-2024-22293,CWE-79,IS_INSTANCE_OF
CVE-2024-22294,CWE-200,IS_INSTANCE_OF
CVE-2024-22295,CWE-79,IS_INSTANCE_OF
CVE-2024-22297,CWE-79,IS_INSTANCE_OF
CVE-2024-22304,CWE-352,IS_INSTANCE_OF
CVE-2024-22308,CWE-601,IS_INSTANCE_OF
CVE-2024-22309,CWE-502,IS_INSTANCE_OF
CVE-2024-22312,CWE-522,IS_INSTANCE_OF
CVE-2024-22314,CWE-327,IS_INSTANCE_OF
CVE-2024-22315,CWE-923,IS_INSTANCE_OF
CVE-2024-22316,CWE-284,IS_INSTANCE_OF
CVE-2024-22317,CWE-307,IS_INSTANCE_OF
CVE-2024-22318,CWE-384,IS_INSTANCE_OF
CVE-2024-22326,CWE-306,IS_INSTANCE_OF
CVE-2024-22329,CWE-918,IS_INSTANCE_OF
CVE-2024-2233,CWE-352,IS_INSTANCE_OF
CVE-2024-22330,CWE-521,IS_INSTANCE_OF
CVE-2024-22331,CWE-200,IS_INSTANCE_OF
CVE-2024-22333,CWE-668,IS_INSTANCE_OF
CVE-2024-22335,CWE-532,IS_INSTANCE_OF
CVE-2024-22336,CWE-532,IS_INSTANCE_OF
CVE-2024-22337,CWE-532,IS_INSTANCE_OF
CVE-2024-2234,CWE-79,IS_INSTANCE_OF
CVE-2024-22340,CWE-208,IS_INSTANCE_OF
CVE-2024-22341,CWE-269,IS_INSTANCE_OF
CVE-2024-22344,CWE-79,IS_INSTANCE_OF
CVE-2024-22347,CWE-327,IS_INSTANCE_OF
CVE-2024-22348,CWE-942,IS_INSTANCE_OF
CVE-2024-22349,CWE-525,IS_INSTANCE_OF
CVE-2024-2235,CWE-352,IS_INSTANCE_OF
CVE-2024-22351,CWE-613,IS_INSTANCE_OF
CVE-2024-22354,CWE-611,IS_INSTANCE_OF
CVE-2024-22355,CWE-521,IS_INSTANCE_OF
CVE-2024-22356,CWE-116,IS_INSTANCE_OF
CVE-2024-22366,CWE-78,IS_INSTANCE_OF
CVE-2024-2237,CWE-79,IS_INSTANCE_OF
CVE-2024-22370,CWE-79,IS_INSTANCE_OF
CVE-2024-22372,CWE-78,IS_INSTANCE_OF
CVE-2024-22377,CWE-22,IS_INSTANCE_OF
CVE-2024-2238,CWE-79,IS_INSTANCE_OF
CVE-2024-22380,CWE-611,IS_INSTANCE_OF
CVE-2024-22386,CWE-362,IS_INSTANCE_OF
CVE-2024-22386,CWE-476,IS_INSTANCE_OF
CVE-2024-2239,CWE-79,IS_INSTANCE_OF
CVE-2024-22394,CWE-287,IS_INSTANCE_OF
CVE-2024-22410,CWE-426,IS_INSTANCE_OF
CVE-2024-22415,CWE-22,IS_INSTANCE_OF
CVE-2024-22416,CWE-352,IS_INSTANCE_OF
CVE-2024-22419,CWE-787,IS_INSTANCE_OF
CVE-2024-2242,CWE-79,IS_INSTANCE_OF
CVE-2024-22420,CWE-79,IS_INSTANCE_OF
CVE-2024-22421,CWE-200,IS_INSTANCE_OF
CVE-2024-22421,CWE-23,IS_INSTANCE_OF
CVE-2024-22422,CWE-754,IS_INSTANCE_OF
CVE-2024-22424,CWE-352,IS_INSTANCE_OF
CVE-2024-22425,CWE-307,IS_INSTANCE_OF
CVE-2024-22426,CWE-78,IS_INSTANCE_OF
CVE-2024-22428,CWE-276,IS_INSTANCE_OF
CVE-2024-22430,CWE-276,IS_INSTANCE_OF
CVE-2024-22432,CWE-522,IS_INSTANCE_OF
CVE-2024-22441,CWE-287,IS_INSTANCE_OF
CVE-2024-22443,CWE-1321,IS_INSTANCE_OF
CVE-2024-22444,CWE-79,IS_INSTANCE_OF
CVE-2024-22445,CWE-78,IS_INSTANCE_OF
CVE-2024-22449,CWE-306,IS_INSTANCE_OF
CVE-2024-22450,CWE-427,IS_INSTANCE_OF
CVE-2024-22453,CWE-787,IS_INSTANCE_OF
CVE-2024-22454,CWE-640,IS_INSTANCE_OF
CVE-2024-22457,CWE-290,IS_INSTANCE_OF
CVE-2024-22458,CWE-327,IS_INSTANCE_OF
CVE-2024-22461,CWE-78,IS_INSTANCE_OF
CVE-2024-22464,CWE-532,IS_INSTANCE_OF
CVE-2024-22473,CWE-331,IS_INSTANCE_OF
CVE-2024-22477,CWE-79,IS_INSTANCE_OF
CVE-2024-22490,CWE-79,IS_INSTANCE_OF
CVE-2024-22491,CWE-79,IS_INSTANCE_OF
CVE-2024-22492,CWE-79,IS_INSTANCE_OF
CVE-2024-22493,CWE-79,IS_INSTANCE_OF
CVE-2024-22494,CWE-79,IS_INSTANCE_OF
CVE-2024-22496,CWE-79,IS_INSTANCE_OF
CVE-2024-22497,CWE-79,IS_INSTANCE_OF
CVE-2024-22514,CWE-22,IS_INSTANCE_OF
CVE-2024-22515,CWE-434,IS_INSTANCE_OF
CVE-2024-22519,CWE-290,IS_INSTANCE_OF
CVE-2024-22520,CWE-290,IS_INSTANCE_OF
CVE-2024-22523,CWE-22,IS_INSTANCE_OF
CVE-2024-22524,CWE-476,IS_INSTANCE_OF
CVE-2024-22525,CWE-476,IS_INSTANCE_OF
CVE-2024-22529,CWE-77,IS_INSTANCE_OF
CVE-2024-22533,CWE-94,IS_INSTANCE_OF
CVE-2024-2254,CWE-79,IS_INSTANCE_OF
CVE-2024-22545,CWE-77,IS_INSTANCE_OF
CVE-2024-22548,CWE-79,IS_INSTANCE_OF
CVE-2024-22549,CWE-79,IS_INSTANCE_OF
CVE-2024-2255,CWE-79,IS_INSTANCE_OF
CVE-2024-22550,CWE-434,IS_INSTANCE_OF
CVE-2024-22551,CWE-79,IS_INSTANCE_OF
CVE-2024-22559,CWE-79,IS_INSTANCE_OF
CVE-2024-2256,CWE-79,IS_INSTANCE_OF
CVE-2024-22562,CWE-787,IS_INSTANCE_OF
CVE-2024-22563,CWE-401,IS_INSTANCE_OF
CVE-2024-22567,CWE-434,IS_INSTANCE_OF
CVE-2024-22568,CWE-352,IS_INSTANCE_OF
CVE-2024-22569,CWE-79,IS_INSTANCE_OF
CVE-2024-22570,CWE-79,IS_INSTANCE_OF
CVE-2024-22591,CWE-352,IS_INSTANCE_OF
CVE-2024-22592,CWE-352,IS_INSTANCE_OF
CVE-2024-22593,CWE-352,IS_INSTANCE_OF
CVE-2024-22601,CWE-352,IS_INSTANCE_OF
CVE-2024-22603,CWE-352,IS_INSTANCE_OF
CVE-2024-2262,CWE-352,IS_INSTANCE_OF
CVE-2024-22625,CWE-89,IS_INSTANCE_OF
CVE-2024-22626,CWE-89,IS_INSTANCE_OF
CVE-2024-22627,CWE-89,IS_INSTANCE_OF
CVE-2024-22628,CWE-89,IS_INSTANCE_OF
CVE-2024-2263,CWE-79,IS_INSTANCE_OF
CVE-2024-22635,CWE-79,IS_INSTANCE_OF
CVE-2024-22637,CWE-79,IS_INSTANCE_OF
CVE-2024-22639,CWE-79,IS_INSTANCE_OF
CVE-2024-22643,CWE-352,IS_INSTANCE_OF
CVE-2024-22646,CWE-209,IS_INSTANCE_OF
CVE-2024-22647,CWE-203,IS_INSTANCE_OF
CVE-2024-22648,CWE-918,IS_INSTANCE_OF
CVE-2024-22651,CWE-77,IS_INSTANCE_OF
CVE-2024-22660,CWE-787,IS_INSTANCE_OF
CVE-2024-22662,CWE-787,IS_INSTANCE_OF
CVE-2024-22663,CWE-77,IS_INSTANCE_OF
CVE-2024-22667,CWE-787,IS_INSTANCE_OF
CVE-2024-22699,CWE-352,IS_INSTANCE_OF
CVE-2024-22705,CWE-125,IS_INSTANCE_OF
CVE-2024-22714,CWE-79,IS_INSTANCE_OF
CVE-2024-22715,CWE-352,IS_INSTANCE_OF
CVE-2024-22720,CWE-79,IS_INSTANCE_OF
CVE-2024-22723,CWE-22,IS_INSTANCE_OF
CVE-2024-22725,CWE-79,IS_INSTANCE_OF
CVE-2024-22729,CWE-77,IS_INSTANCE_OF
CVE-2024-2273,CWE-79,IS_INSTANCE_OF
CVE-2024-22733,CWE-476,IS_INSTANCE_OF
CVE-2024-22749,CWE-120,IS_INSTANCE_OF
CVE-2024-22751,CWE-787,IS_INSTANCE_OF
CVE-2024-22768,CWE-798,IS_INSTANCE_OF
CVE-2024-22769,CWE-798,IS_INSTANCE_OF
CVE-2024-22770,CWE-798,IS_INSTANCE_OF
CVE-2024-22771,CWE-798,IS_INSTANCE_OF
CVE-2024-22772,CWE-798,IS_INSTANCE_OF
CVE-2024-22773,CWE-922,IS_INSTANCE_OF
CVE-2024-22779,CWE-22,IS_INSTANCE_OF
CVE-2024-2279,CWE-79,IS_INSTANCE_OF
CVE-2024-22795,CWE-269,IS_INSTANCE_OF
CVE-2024-22817,CWE-352,IS_INSTANCE_OF
CVE-2024-22818,CWE-352,IS_INSTANCE_OF
CVE-2024-22819,CWE-352,IS_INSTANCE_OF
CVE-2024-22836,CWE-78,IS_INSTANCE_OF
CVE-2024-22851,CWE-22,IS_INSTANCE_OF
CVE-2024-22852,CWE-787,IS_INSTANCE_OF
CVE-2024-22853,CWE-798,IS_INSTANCE_OF
CVE-2024-22854,CWE-79,IS_INSTANCE_OF
CVE-2024-22854,CWE-601,IS_INSTANCE_OF
CVE-2024-22855,CWE-79,IS_INSTANCE_OF
CVE-2024-22859,CWE-352,IS_INSTANCE_OF
CVE-2024-2286,CWE-79,IS_INSTANCE_OF
CVE-2024-22860,CWE-190,IS_INSTANCE_OF
CVE-2024-22861,CWE-190,IS_INSTANCE_OF
CVE-2024-22862,CWE-190,IS_INSTANCE_OF
CVE-2024-22876,CWE-79,IS_INSTANCE_OF
CVE-2024-22877,CWE-79,IS_INSTANCE_OF
CVE-2024-22889,CWE-276,IS_INSTANCE_OF
CVE-2024-2289,CWE-79,IS_INSTANCE_OF
CVE-2024-22892,CWE-326,IS_INSTANCE_OF
CVE-2024-22894,CWE-326,IS_INSTANCE_OF
CVE-2024-22895,CWE-434,IS_INSTANCE_OF
CVE-2024-22900,CWE-77,IS_INSTANCE_OF
CVE-2024-22903,CWE-77,IS_INSTANCE_OF
CVE-2024-22911,CWE-787,IS_INSTANCE_OF
CVE-2024-22912,CWE-120,IS_INSTANCE_OF
CVE-2024-22913,CWE-787,IS_INSTANCE_OF
CVE-2024-22914,CWE-416,IS_INSTANCE_OF
CVE-2024-22915,CWE-416,IS_INSTANCE_OF
CVE-2024-22916,CWE-787,IS_INSTANCE_OF
CVE-2024-22919,CWE-120,IS_INSTANCE_OF
CVE-2024-2292,CWE-284,IS_INSTANCE_OF
CVE-2024-22920,CWE-416,IS_INSTANCE_OF
CVE-2024-22922,CWE-269,IS_INSTANCE_OF
CVE-2024-22923,CWE-89,IS_INSTANCE_OF
CVE-2024-22927,CWE-79,IS_INSTANCE_OF
CVE-2024-22936,CWE-79,IS_INSTANCE_OF
CVE-2024-22938,CWE-863,IS_INSTANCE_OF
CVE-2024-22939,CWE-352,IS_INSTANCE_OF
CVE-2024-22942,CWE-78,IS_INSTANCE_OF
CVE-2024-22955,CWE-787,IS_INSTANCE_OF
CVE-2024-22956,CWE-416,IS_INSTANCE_OF
CVE-2024-22957,CWE-125,IS_INSTANCE_OF
CVE-2024-2297,CWE-269,IS_INSTANCE_OF
CVE-2024-2298,CWE-862,IS_INSTANCE_OF
CVE-2024-2302,CWE-532,IS_INSTANCE_OF
CVE-2024-23031,CWE-79,IS_INSTANCE_OF
CVE-2024-23032,CWE-79,IS_INSTANCE_OF
CVE-2024-23033,CWE-79,IS_INSTANCE_OF
CVE-2024-23034,CWE-79,IS_INSTANCE_OF
CVE-2024-23049,CWE-77,IS_INSTANCE_OF
CVE-2024-2305,CWE-79,IS_INSTANCE_OF
CVE-2024-23052,CWE-502,IS_INSTANCE_OF
CVE-2024-23054,CWE-427,IS_INSTANCE_OF
CVE-2024-23057,CWE-78,IS_INSTANCE_OF
CVE-2024-23058,CWE-78,IS_INSTANCE_OF
CVE-2024-23059,CWE-78,IS_INSTANCE_OF
CVE-2024-23060,CWE-78,IS_INSTANCE_OF
CVE-2024-23061,CWE-78,IS_INSTANCE_OF
CVE-2024-2308,CWE-79,IS_INSTANCE_OF
CVE-2024-23081,CWE-476,IS_INSTANCE_OF
CVE-2024-23085,CWE-476,IS_INSTANCE_OF
CVE-2024-2309,CWE-79,IS_INSTANCE_OF
CVE-2024-23091,CWE-916,IS_INSTANCE_OF
CVE-2024-2310,CWE-79,IS_INSTANCE_OF
CVE-2024-23106,CWE-307,IS_INSTANCE_OF
CVE-2024-23109,CWE-78,IS_INSTANCE_OF
CVE-2024-2311,CWE-79,IS_INSTANCE_OF
CVE-2024-23110,CWE-787,IS_INSTANCE_OF
CVE-2024-23111,CWE-79,IS_INSTANCE_OF
CVE-2024-23112,CWE-639,IS_INSTANCE_OF
CVE-2024-23113,CWE-134,IS_INSTANCE_OF
CVE-2024-23115,CWE-89,IS_INSTANCE_OF
CVE-2024-23115,CWE-89,IS_INSTANCE_OF
CVE-2024-23120,CWE-787,IS_INSTANCE_OF
CVE-2024-23121,CWE-787,IS_INSTANCE_OF
CVE-2024-23122,CWE-787,IS_INSTANCE_OF
CVE-2024-23123,CWE-787,IS_INSTANCE_OF
CVE-2024-23124,CWE-787,IS_INSTANCE_OF
CVE-2024-23125,CWE-787,IS_INSTANCE_OF
CVE-2024-23126,CWE-787,IS_INSTANCE_OF
CVE-2024-23127,CWE-787,IS_INSTANCE_OF
CVE-2024-23134,CWE-416,IS_INSTANCE_OF
CVE-2024-23135,CWE-416,IS_INSTANCE_OF
CVE-2024-23137,CWE-908,IS_INSTANCE_OF
CVE-2024-23139,CWE-787,IS_INSTANCE_OF
CVE-2024-23140,CWE-125,IS_INSTANCE_OF
CVE-2024-23141,CWE-415,IS_INSTANCE_OF
CVE-2024-23142,CWE-416,IS_INSTANCE_OF
CVE-2024-23143,CWE-125,IS_INSTANCE_OF
CVE-2024-23143,CWE-787,IS_INSTANCE_OF
CVE-2024-23144,CWE-787,IS_INSTANCE_OF
CVE-2024-23145,CWE-125,IS_INSTANCE_OF
CVE-2024-23146,CWE-787,IS_INSTANCE_OF
CVE-2024-23147,CWE-787,IS_INSTANCE_OF
CVE-2024-23148,CWE-787,IS_INSTANCE_OF
CVE-2024-23150,CWE-787,IS_INSTANCE_OF
CVE-2024-23151,CWE-787,IS_INSTANCE_OF
CVE-2024-23153,CWE-125,IS_INSTANCE_OF
CVE-2024-23154,CWE-787,IS_INSTANCE_OF
CVE-2024-23155,CWE-787,IS_INSTANCE_OF
CVE-2024-23156,CWE-787,IS_INSTANCE_OF
CVE-2024-23157,CWE-787,IS_INSTANCE_OF
CVE-2024-23158,CWE-416,IS_INSTANCE_OF
CVE-2024-23159,CWE-908,IS_INSTANCE_OF
CVE-2024-23170,CWE-203,IS_INSTANCE_OF
CVE-2024-23171,CWE-79,IS_INSTANCE_OF
CVE-2024-23172,CWE-79,IS_INSTANCE_OF
CVE-2024-23173,CWE-79,IS_INSTANCE_OF
CVE-2024-23174,CWE-79,IS_INSTANCE_OF
CVE-2024-23177,CWE-79,IS_INSTANCE_OF
CVE-2024-23178,CWE-79,IS_INSTANCE_OF
CVE-2024-23179,CWE-79,IS_INSTANCE_OF
CVE-2024-2318,CWE-23,IS_INSTANCE_OF
CVE-2024-2318,CWE-24,IS_INSTANCE_OF
CVE-2024-23181,CWE-79,IS_INSTANCE_OF
CVE-2024-23182,CWE-22,IS_INSTANCE_OF
CVE-2024-23183,CWE-79,IS_INSTANCE_OF
CVE-2024-23186,CWE-79,IS_INSTANCE_OF
CVE-2024-23187,CWE-79,IS_INSTANCE_OF
CVE-2024-23193,CWE-384,IS_INSTANCE_OF
CVE-2024-23196,CWE-362,IS_INSTANCE_OF
CVE-2024-23196,CWE-476,IS_INSTANCE_OF
CVE-2024-23198,CWE-20,IS_INSTANCE_OF
CVE-2024-23201,CWE-276,IS_INSTANCE_OF
CVE-2024-23214,CWE-787,IS_INSTANCE_OF
CVE-2024-23216,CWE-22,IS_INSTANCE_OF
CVE-2024-23218,CWE-203,IS_INSTANCE_OF
CVE-2024-23219,CWE-287,IS_INSTANCE_OF
CVE-2024-2322,CWE-352,IS_INSTANCE_OF
CVE-2024-23222,CWE-843,IS_INSTANCE_OF
CVE-2024-23225,CWE-787,IS_INSTANCE_OF
CVE-2024-23234,CWE-787,IS_INSTANCE_OF
CVE-2024-23235,CWE-362,IS_INSTANCE_OF
CVE-2024-23239,CWE-362,IS_INSTANCE_OF
CVE-2024-2324,CWE-79,IS_INSTANCE_OF
CVE-2024-23242,CWE-532,IS_INSTANCE_OF
CVE-2024-2325,CWE-79,IS_INSTANCE_OF
CVE-2024-23253,CWE-276,IS_INSTANCE_OF
CVE-2024-23255,CWE-287,IS_INSTANCE_OF
CVE-2024-23258,CWE-125,IS_INSTANCE_OF
CVE-2024-2326,CWE-352,IS_INSTANCE_OF
CVE-2024-23265,CWE-787,IS_INSTANCE_OF
CVE-2024-23268,CWE-74,IS_INSTANCE_OF
CVE-2024-23274,CWE-74,IS_INSTANCE_OF
CVE-2024-23275,CWE-362,IS_INSTANCE_OF
CVE-2024-2328,CWE-79,IS_INSTANCE_OF
CVE-2024-23280,CWE-74,IS_INSTANCE_OF
CVE-2024-23285,CWE-59,IS_INSTANCE_OF
CVE-2024-23286,CWE-120,IS_INSTANCE_OF
CVE-2024-23295,CWE-276,IS_INSTANCE_OF
CVE-2024-23296,CWE-787,IS_INSTANCE_OF
CVE-2024-23300,CWE-416,IS_INSTANCE_OF
CVE-2024-23304,CWE-426,IS_INSTANCE_OF
CVE-2024-23307,CWE-190,IS_INSTANCE_OF
CVE-2024-23308,CWE-476,IS_INSTANCE_OF
CVE-2024-2331,CWE-120,IS_INSTANCE_OF
CVE-2024-23310,CWE-416,IS_INSTANCE_OF
CVE-2024-23319,CWE-352,IS_INSTANCE_OF
CVE-2024-23323,CWE-400,IS_INSTANCE_OF
CVE-2024-23325,CWE-755,IS_INSTANCE_OF
CVE-2024-23326,CWE-444,IS_INSTANCE_OF
CVE-2024-23328,CWE-502,IS_INSTANCE_OF
CVE-2024-2333,CWE-89,IS_INSTANCE_OF
CVE-2024-23331,CWE-200,IS_INSTANCE_OF
CVE-2024-23331,CWE-284,IS_INSTANCE_OF
CVE-2024-23331,CWE-178,IS_INSTANCE_OF
CVE-2024-23337,CWE-190,IS_INSTANCE_OF
CVE-2024-23346,CWE-77,IS_INSTANCE_OF
CVE-2024-23350,CWE-617,IS_INSTANCE_OF
CVE-2024-23352,CWE-835,IS_INSTANCE_OF
CVE-2024-23353,CWE-125,IS_INSTANCE_OF
CVE-2024-23354,CWE-416,IS_INSTANCE_OF
CVE-2024-23355,CWE-787,IS_INSTANCE_OF
CVE-2024-23356,CWE-787,IS_INSTANCE_OF
CVE-2024-23357,CWE-476,IS_INSTANCE_OF
CVE-2024-2336,CWE-79,IS_INSTANCE_OF
CVE-2024-23363,CWE-125,IS_INSTANCE_OF
CVE-2024-23366,CWE-125,IS_INSTANCE_OF
CVE-2024-23368,CWE-120,IS_INSTANCE_OF
CVE-2024-23369,CWE-119,IS_INSTANCE_OF
CVE-2024-23370,CWE-416,IS_INSTANCE_OF
CVE-2024-23372,CWE-190,IS_INSTANCE_OF
CVE-2024-23373,CWE-416,IS_INSTANCE_OF
CVE-2024-23374,CWE-787,IS_INSTANCE_OF
CVE-2024-23375,CWE-120,IS_INSTANCE_OF
CVE-2024-23376,CWE-416,IS_INSTANCE_OF
CVE-2024-23378,CWE-120,IS_INSTANCE_OF
CVE-2024-23379,CWE-415,IS_INSTANCE_OF
CVE-2024-2338,CWE-89,IS_INSTANCE_OF
CVE-2024-23380,CWE-416,IS_INSTANCE_OF
CVE-2024-23381,CWE-416,IS_INSTANCE_OF
CVE-2024-23382,CWE-416,IS_INSTANCE_OF
CVE-2024-23383,CWE-416,IS_INSTANCE_OF
CVE-2024-23384,CWE-416,IS_INSTANCE_OF
CVE-2024-23385,CWE-617,IS_INSTANCE_OF
CVE-2024-23387,CWE-79,IS_INSTANCE_OF
CVE-2024-23388,CWE-862,IS_INSTANCE_OF
CVE-2024-2341,CWE-89,IS_INSTANCE_OF
CVE-2024-2342,CWE-89,IS_INSTANCE_OF
CVE-2024-2343,CWE-918,IS_INSTANCE_OF
CVE-2024-2344,CWE-89,IS_INSTANCE_OF
CVE-2024-23441,CWE-125,IS_INSTANCE_OF
